device_id,now+0h,now+1h,now+2h,now+3h,now+4h,now+5h,LATITUDE,LONGTITUDE,GRID
28C2DDDD4180,35.67,26.711531655616003,29.415219335851997,31.910557941928,33.853376911595,35.462021196134,25.03,121.527,"(1, 4)"
28C2DDDD41B2,25.67,12.44568917598,13.983151071907999,16.841873996622,19.567558186792,21.966189802151998,25.073294,121.536367,"(1, 4)"
28C2DDDD4239,35.33,34.018130355513,36.16743507375,38.091966304920994,39.687943667974,40.798571582131,25.086572,121.52561499999999,"(1, 4)"
28C2DDDD4243,33.0,26.116161487021,27.946186460358,27.993001787682,27.492913683965,27.164535813102997,25.050501,121.577666,"(1, 4)"
28C2DDDD4344,22.5,20.772118712796,23.062324879418,25.308442684355,27.254231345236,28.645666230109,25.086207,121.51785,"(1, 4)"
28C2DDDD4378,28.5,21.385965207927,21.739881125478,22.063447048875,22.358027829565,22.624868756244002,25.056667,121.562785,"(1, 4)"
28C2DDDD43FC,20.0,14.185144497469,15.639512743936,16.268124374134,16.146262164797,15.976483437098999,25.03186,121.56320600000001,"(1, 4)"
28C2DDDD4501,26.0,35.790801263614995,34.292551905511,33.670549208642996,33.371337628735,33.218086231352004,25.061999999999998,121.58200000000001,"(1, 4)"
28C2DDDD4532,39.5,36.254097668754,34.871670779838,33.045064595123,31.725864957324,30.610113502761003,24.682,121.125,"(2, 3)"
28C2DDDD4566,36.0,33.445728819222005,33.534279005567,33.601904011852,33.652018690845,33.688021923586,25.038899,121.586504,"(1, 4)"
28C2DDDD4571,32.5,30.009347086610997,30.7939488715,31.832962828369002,32.932667456334,33.835080184527,25.004893,121.53671200000001,"(1, 4)"
28C2DDDD4583,31.5,20.223160401297,21.644005218715,24.024857460626002,26.236803506353002,27.823142460105,25.055,121.53399999999999,"(1, 4)"
28C2DDDD45A1,37.0,36.087279003308,38.359898998077,38.902701771314995,39.880994707096,40.417478897918,25.105869000000002,121.48244199999999,"(0, 4)"
28C2DDDD478C,25.67,22.924155184945,24.649966448660997,26.164203450309,27.454988447258,28.521029709931998,25.054000000000002,121.553,"(1, 4)"
28C2DDDD479C,32.5,29.160244457670004,29.270215856509996,29.347496501332003,29.402689594025997,29.442556402003003,22.967,120.229,"(8, 2)"
28C2DDDD47A4,34.5,31.158304631641002,31.498541290099002,31.78171326249,32.023362278955,32.232826191812,24.990528,121.55897399999999,"(1, 4)"
28C2DDDD47C7,19.5,19.752889929363,19.669107221405,19.423894416572,19.025716870379,18.491260064535002,22.628,120.33200000000001,"(9, 2)"
74DA388FF380,38.67,30.132942749242,31.272097686990005,32.461120316643,33.472635163953,34.199319702115,24.953621,121.499977,"(1, 4)"
74DA388FF386,37.0,32.410361295233,31.747376688616,31.217040402825,30.788649653512,30.440004802238,25.001842,121.61635600000001,"(1, 4)"
74DA388FF390,43.5,40.207815358363,42.792242329419,51.644548040739004,46.629816937726005,41.567702237667,24.955872,121.339386,"(1, 3)"
74DA388FF3A0,41.75,38.668691035830996,39.040349851575996,39.155700260126,39.133743227667,39.404310789032,25.107208,121.843597,"(0, 4)"
74DA388FF3A4,28.25,22.209190554373997,21.534336522689,21.555999587406998,21.869170885718002,22.258642795969,25.015,121.542,"(1, 4)"
74DA388FF3AE,26.5,17.056895480639,21.902093378895003,26.583985427106,27.978244692544997,29.136251624442,25.017,121.54,"(1, 4)"
74DA388FF3B2,30.0,22.412449741244,24.092830436946997,25.662788400725002,27.072677133831,28.145719127501998,25.015,121.537,"(1, 4)"
74DA388FF3F2,51.33,46.230129394235,46.215805236232995,46.335022370294,46.44471162879599,46.522118531327,22.63,120.331,"(9, 2)"
74DA388FF404,33.0,42.925231883582,43.243226496515,43.476083225592,43.643906316346,43.763447080066996,24.768,121.027,"(2, 3)"
74DA388FF430,29.0,28.233603587352,28.45629358479,29.050840510778,29.942416056233,31.010471454162,25.017,121.538,"(1, 4)"
74DA388FF43C,28.0,22.916420721319998,27.552464127561002,26.694318781707,29.532960472388,28.123043921536002,25.019000000000002,121.538,"(1, 4)"
74DA388FF454,44.0,45.469042743896,32.668791625902,42.386737121513,37.604031362888996,64.779477036029,25.038,121.5,"(1, 4)"
74DA388FF47A,40.25,41.545399895254995,44.56423972539,44.962858677397,42.015476366925995,42.404634631307005,25.09025,121.46203600000001,"(1, 4)"
74DA388FF480,41.0,42.845864079924,46.152850419031,47.973198883312996,48.487910746925,48.64911277916799,25.034218,121.441704,"(1, 4)"
74DA388FF490,41.33,38.081961784346,38.759783682907,39.357576687553,39.870197228142,40.297706783557,25.056387,121.455353,"(1, 4)"
74DA388FF492,43.33,40.546409318884,42.380685431529,44.121571443984,45.561588454813005,46.529349981461,25.021048999999998,121.41654199999999,"(1, 4)"
74DA388FF49E,31.67,27.230599884777003,28.683529834654003,30.226389724102003,31.54178648585,32.389313021442,25.019000000000002,121.538,"(1, 4)"
74DA388FF4AE,22.5,28.836915161114998,29.974794583476,30.851109497573,31.535320422546,32.075132677906,25.045416,121.42742199999999,"(1, 4)"
74DA388FF4E2,47.0,40.532084845458996,41.90010621559,43.273383081337,44.043085579916,44.425402966929,25.083075,121.437683,"(1, 4)"
74DA388FF4E8,37.25,40.452015067044,44.478334155971005,49.788084690293,47.072222664559995,48.954356405387,25.100138,121.45108799999998,"(0, 4)"
74DA388FF4EA,39.5,35.407392757376996,36.980241842649995,38.28706293759,39.236956245689,39.838633101929,25.025244,121.42266799999999,"(1, 4)"
74DA388FF4EC,38.33,34.996649240759,39.181431829565,40.242982791416004,39.684749311085,39.727024812483,25.054125,121.443436,"(1, 4)"
74DA388FF4F8,25.67,27.959538680629002,29.571241590343,29.451936971451,29.653946959482997,29.897659501195,22.984,120.20100000000001,"(8, 2)"
74DA388FF4FC,47.33,46.078810133566996,47.67868660350099,50.730066326098004,52.680864403842,52.942110269478995,25.080576,121.389191,"(1, 3)"
74DA388FF4FE,34.0,32.153345208364,31.235109181617,30.659226816099,30.328644400899,30.142353714216,25.132429000000002,121.403709,"(0, 4)"
74DA388FF506,44.0,44.462364020242994,44.98510763615,45.515961813488,46.108341482159005,46.832582727565004,25.161255,121.419357,"(0, 4)"
74DA388FF508,42.5,36.81395315339,38.636425312608,39.896371349664996,40.725646587371,41.254090872464,25.035829999999997,121.45198799999999,"(1, 4)"
74DA388FF50E,40.5,38.012765708284995,39.9600957002,41.605692919859,43.100638603507,44.49978062868399,24.989817000000002,121.41808300000001,"(1, 4)"
74DA388FF510,40.5,31.277814118864,34.394778178473004,36.733869289084,38.525746713976005,39.918709642997,24.982298,121.46536299999998,"(1, 4)"
74DA388FF528,48.0,43.007898253652,42.952003934661995,43.09910654985,43.233869045579006,43.318076831874,25.080576,121.389191,"(1, 3)"
74DA388FF530,37.33,30.147057654650002,36.30032936282,40.613927352556,44.571362583773,48.720856536514,24.962523,121.430191,"(1, 4)"
74DA388FF54E,48.33,47.77812525887,44.105252520068,46.092331323441,47.126893196771,45.10495137602899,25.068607,121.368233,"(1, 3)"
74DA388FF556,37.67,36.606243236304,36.437597919839,36.361846592016,36.327116103537,36.311045187558,25.224051,121.484474,"(0, 4)"
74DA388FF56E,41.0,30.890754611392,34.507677221761,38.502558137283,39.586542822898004,40.008280843177,25.024794,121.459747,"(1, 4)"
74DA388FF570,0.0,-6.9871489999999994e-06,-6.955026000000001e-06,-6.955174e-06,-6.955172999999999e-06,-6.955172999999999e-06,25.033813000000002,121.86592900000001,"(1, 4)"
74DA388FF576,17.67,12.255402814082998,15.020925028155999,16.934210481232,18.390312195046,19.532595934297,25.01655,121.48216200000002,"(1, 4)"
74DA388FF586,0.0,0.507254118193,0.296894581358,0.389764107054,0.34912213246,0.371424747218,25.114292000000003,121.30268899999999,"(0, 3)"
74DA388FF5A4,37.0,32.893411063583,33.694358448460996,34.035942091742,34.187422735645,34.258972177726,24.951862,121.48636599999999,"(1, 4)"
74DA388FF5A6,48.0,46.762260220417005,47.241128538198005,47.319765281018,47.123041166499995,46.815909854167,25.181504999999998,121.424599,"(0, 4)"
74DA388FF5AC,44.5,40.827499213388,40.722944900945,40.660494075614,40.623937931781,40.603153137453,25.173243,121.437874,"(0, 4)"
74DA388FF5AE,32.67,23.689973544403,25.578620842706,26.862708122412,27.532588718729997,27.849706688800996,25.0107,121.508705,"(1, 4)"
74DA388FF5BC,5.0,5.840053067464,6.754358534781,7.7262279657379995,8.732303137554,9.74413083183,33.588,130.423,"(0, 0)"
74DA388FF5BE,13.33,13.882117680783999,13.671660615314,13.616716854896,13.606056913183998,13.605531491637,25.173525,121.441147,"(0, 4)"
74DA388FF5C8,38.0,32.982813608533,32.96573105148,32.948741754970996,32.931835508624,32.915002434952,24.9543,121.562523,"(1, 4)"
74DA388FF5CC,33.5,33.033300350163,32.458974589499,31.768003245278003,30.962749491299,30.064369765709998,24.902393,121.553177,"(1, 4)"
74DA388FF5CE,33.75,23.726773454141,26.768900075439,28.662820938281,30.272538698105002,32.327559688758996,25.007877,121.505753,"(1, 4)"
74DA388FF5D8,6.67,2.622729838745,2.468865392028,2.406632627492,2.3820031248099998,2.372302530237,25.221373,121.63563500000001,"(0, 4)"
74DA388FF5DE,45.0,37.567971930274,35.938685364647,35.407665373092,35.341571783747,35.568525074309996,25.236609,121.61689799999999,"(0, 4)"
74DA388FF5E2,31.33,30.331519917438,29.924723979498,29.65551538904,29.468202511347,29.333549345709997,25.018047,121.949463,"(1, 4)"
74DA388FF5E8,44.0,42.127254794826,38.310953699607,36.751677336493,36.148823840884,35.917673159334996,25.223223,121.63678,"(0, 4)"
74DA388FF5FE,39.0,40.02268499871,42.189430750275996,43.700218977074,44.462953123976,44.883355792084,24.939053,121.369125,"(1, 3)"
74DA388FF600,36.67,33.046319783625,34.9747234554,35.348552139953,34.964788040642,35.018497288751,25.066498,121.641769,"(1, 4)"
74DA388FF604,36.25,32.329985875314996,30.633191131932,29.663135795977997,29.103533600801,28.778157179594,25.062874,121.661377,"(1, 4)"
74DA388FF606,26.5,25.202778149259,26.276518579561,27.427365151936,27.910724664255,27.890726662143003,25.068806,121.627045,"(1, 4)"
74DA388FF608,38.33,34.821700730266,34.345740631743,33.738811888499,34.102863147403,34.616954019872,25.102570999999998,121.777824,"(0, 4)"
74DA388FF60A,41.67,36.954659314141004,36.925163897183,36.905904805124,36.893299099586,36.885035219965,25.066957000000002,121.65834,"(1, 4)"
74DA388FF618,35.0,35.566194454724005,35.210502364637996,33.887704059528,33.480361089253,33.366515037281,25.106189999999998,121.812859,"(0, 4)"
74DA388FF642,40.5,27.169474819857,32.590083212564004,36.025666295895,38.429697281473,40.510179488793995,24.998354,121.471825,"(1, 4)"
74DA388FF64A,29.0,32.170263463708,34.007805307809996,35.313364580286,36.267069063117,36.982747388793996,24.989288000000002,121.48966200000001,"(1, 4)"
74DA388FF650,35.33,27.355190647347,28.465409541906,29.400301201644,30.210177159102997,30.930831590818,24.986244,121.50863600000001,"(1, 4)"
74DA388FF662,43.67,33.528633174757,34.881734480067,35.88199809355,36.634792971496,37.212436094931,24.992544,121.49108100000001,"(1, 4)"
74DA388FF66E,33.25,19.734630916114,20.87810114855,21.793064033582002,22.493502686429,23.025898543577,25.006701,121.52334599999999,"(1, 4)"
74DA388FF680,18.5,11.972918876541,15.580273694352,18.944002399319,21.093920534012998,21.806072691603,25.066668,121.48391000000001,"(1, 4)"
74DA388FF68C,39.67,35.733808191833,41.416471661574995,46.191822959056,44.582170350301,41.714958757912,25.065697,121.480331,"(1, 4)"
